南京视觉艺术职业学院,58.213.128.153-58.213.128.158
南京城市职业学院,210.29.112.1-210.29.127.254
南京城市职业学院,121.248.168.1-121.248.175.254
南京城市职业学院,223.2.240.1-223.2.255.254
南京城市职业学院,58.213.152.97-58.213.152.126
南京城市职业学院,58.213.124.81-58.213.124.94
南京城市职业学院,58.213.106.65-58.213.106.78
南京机电职业技术学院,58.213.114.250-58.213.114.254
南京机电职业技术学院,218.94.148.234-218.94.148.238
苏州高博软件技术职业学院,42.247.31.224-42.247.31.239
苏州高博软件技术职业学院,58.211.36.32-58.211.36.47
南京旅游职业学院,"42.247.9.208/29	"
江苏卫生健康职业学院,112.2.4.99-112.2.4.101
江苏卫生健康职业学院,112.2.4.110-112.2.4.110
江苏卫生健康职业学院,218.2.113.75-218.2.113.78
江苏卫生健康职业学院,2001:250:502F::/48
苏州信息职业技术学院,218.4.96.186/29
苏州信息职业技术学院,112.25.135.42/29
宿迁泽达职业技术学院,223.68.10.56/32
苏州工业园区服务外包职业学院,42.247.18.0-42.247.18.15
苏州工业园区服务外包职业学院,58.210.40.96-58.210.40.127
苏州工业园区服务外包职业学院,122.193.27.224-122.193.27.239
苏州工业园区服务外包职业学院,221.224.94.168-221.224.94.171
徐州幼儿师范高等专科学校,222.187.124.2-222.187.124.63
徐州幼儿师范高等专科学校,120.195.44.162-120.195.44.191
徐州幼儿师范高等专科学校,"42.247.0.96/27	"
徐州幼儿师范高等专科学校,2001:250:5021::/48
徐州生物工程职业技术学院,221.229.254.226-221.229.254.230
徐州生物工程职业技术学院,122.192.162.114-122.192.162.118
徐州生物工程职业技术学院,221.130.80.5-221.130.80.5
江苏商贸职业学院,223.113.10.0/25
江苏商贸职业学院,58.221.191.1-58.221.191.31
江苏商贸职业学院,"210.29.148.0/22	"
江苏商贸职业学院,2001:250:5012::/48
南通师范高等专科学校,211.70.24.0-211.70.31.255
南通师范高等专科学校,2001:250:5031::/48
扬州中瑞酒店职业学院,112.84.180.170-112.84.180.170
江苏护理职业学院,222.184.5.90/32
江苏护理职业学院,42.247.23.160-42.247.23.191
江苏护理职业学院,218.2.36.41-218.2.36.46
江苏护理职业学院,2001:250:5029::/48
江苏财会职业学院,222.189.31.2-222.189.31.30
江苏城乡建设职业学院,218.93.54.226-218.93.54.230
苏州百年职业学院,221.224.90.66-221.224.90.94
江苏安全技术职业学院,222.187.129.26-222.187.129.30
江苏安全技术职业学院,222.187.129.130-222.187.129.190
扬州市职业大学,211.65.8.0/21
扬州市职业大学,218.91.156.176/28
扬州市职业大学,222.189.215.0/28
扬州市职业大学,221.6.163.193-221.6.163.194
扬州市职业大学,58.241.134.11-58.241.134.14
江苏航空职业技术学院,221.131.85.20- 221.131.85.20
江苏航空职业技术学院,42.247.19.96-42.247.19.111
江苏航空职业技术学院,2001:250:5026::/48
江苏旅游职业学院,221.229.123.146-221.229.123.158
盐城幼儿师范高等专科学校,42.247.20.0 - 42.247.20.15
苏州幼儿师范高等专科学校,58.210.99.122/32
